pk,totoal_funding,github_url,homepage,category,grant_url,first_grant_date,repos
82,27140.07,https://github.com/ethereum-cat-herders/progpow-audit,,dApp Tech,https://gitcoin.co/grants/82/official-progpow-technical-audit-funding,2019/03/26 00:00:00,https://github.com/ethereum-cat-herders/progpow-audit
1530,26625.91,https://github.com/beyondnft,,dApp Tech,https://gitcoin.co/grants/1530/beyondnft,2020/12/01 00:00:00,https://github.com/BeyondNFT/embeddable; https://github.com/BeyondNFT/sandbox; https://github.com/BeyondNFT/starter-site; https://github.com/BeyondNFT/template-p5js; https://github.com/BeyondNFT/template-threejs; https://github.com/BeyondNFT/template-html
2235,26457.71,https://github.com/SimpleFi-finance,https://simplefi.finance,dApp Tech,https://gitcoin.co/grants/2235/simplefi,2021/03/10 00:00:00,https://github.com/SimpleFi-finance/simpleFi_client; https://github.com/SimpleFi-finance/subgraphs; https://github.com/SimpleFi-finance/indexers-tests; https://github.com/SimpleFi-finance/thegraph-interfaces; https://github.com/SimpleFi-finance/simplefi-v1-interface
2851,26323.6,https://github.com/scaffold-eth/scaffold-eth,https://github.com/scaffold-eth/scaffold-eth,Infra Tech,https://gitcoin.co/grants/2851/scaffold-eth,2021/06/16 00:00:00,https://github.com/scaffold-eth/scaffold-eth
3510,22961.22,https://github.com/defiwrapper/defiwrapper,https://polywrap.io/,Infra Tech,https://gitcoin.co/grants/3510/defi-sdk-polywrapper,2021/09/08 00:00:00,https://github.com/defiwrapper/defiwrapper
2918,21938.36,https://github.com/Moloch-Mystics/Baal,https://github.com/Moloch-Mystics/Baal,dGov,https://gitcoin.co/grants/2918/molochv3-codename-baal,2021/06/16 00:00:00,https://github.com/Moloch-Mystics/Baal
2262,20919.01,https://github.com/bitcoin-dot-org/developer.bitcoin.org,,Infra Tech,https://gitcoin.co/grants/2262/gasnow,2021/03/10 00:00:00,https://github.com/bitcoin-dot-org/developer.bitcoin.org
1211,20317.56,https://github.com/aliatiia,https://aliatiia.github.io,Infra Tech,https://gitcoin.co/grants/1211/rd-in-rent-free-public-financial-utilities,2020/09/14 00:00:00,https://github.com/aliatiia/brownie-strategy-mix; https://github.com/aliatiia/docs; https://github.com/aliatiia/docs-1; https://github.com/aliatiia/documentation; https://github.com/aliatiia/eth2.0-specs; https://github.com/aliatiia/ethereum-etl; https://github.com/aliatiia/ethereumbook; https://github.com/aliatiia/ethers-rs; https://github.com/aliatiia/ethhub; https://github.com/aliatiia/evolution.by.computatioanl.selection; https://github.com/aliatiia/go-ethereum; https://github.com/aliatiia/ilhedge.finance; https://github.com/aliatiia/KenanDB; https://github.com/aliatiia/OptionsDEX; https://github.com/aliatiia/prysm; https://github.com/aliatiia/publications; https://github.com/aliatiia/rig; https://github.com/aliatiia/syncthing; https://github.com/aliatiia/tbtc; https://github.com/aliatiia/UMIPs; https://github.com/aliatiia/yacademy-www; https://github.com/aliatiia/yearn-recycle; https://github.com/aliatiia/yearn-starter-pack; https://github.com/aliatiia/yearn-vaults; https://github.com/aliatiia/ygov-finance; https://github.com/aliatiia/YIPS
3004,19996.24,https://github.com/moonshotcollective,http://moonshotcollective.space,Building Gitcoin,https://gitcoin.co/grants/3004/moonshot-collective,2021/06/16 00:00:00,https://github.com/moonshotcollective/backend; https://github.com/moonshotcollective/coordinator; https://github.com/moonshotcollective/tip.party; https://github.com/moonshotcollective/Season0rollout; https://github.com/moonshotcollective/q-dip; https://github.com/moonshotcollective/anonvsmoloch-NFT; https://github.com/moonshotcollective/DAOMART; https://github.com/moonshotcollective/scaffold-directory; https://github.com/moonshotcollective/scaffold-eth; https://github.com/moonshotcollective/tokenstream.party; https://github.com/moonshotcollective/tip.party-homepage; https://github.com/moonshotcollective/pay.party; https://github.com/moonshotcollective/pay.party-landing; https://github.com/moonshotcollective/moonshotcollective; https://github.com/moonshotcollective/moonswap; https://github.com/moonshotcollective/anon-vs-moloch-nft; https://github.com/moonshotcollective/drecruit; https://github.com/moonshotcollective/moonshotcollective.space; https://github.com/moonshotcollective/retfund-manual; https://github.com/moonshotcollective/tokenstream.party-homepage; https://github.com/moonshotcollective/fund.party; https://github.com/moonshotcollective/publicgoods.party; https://github.com/moonshotcollective/scaffold-moonshot-starter; https://github.com/moonshotcollective/recruiter.party; https://github.com/moonshotcollective/pay-party-api
3930,19759.06,https://github.com/tim-peterson,https://petersonlab.wustl.edu,Community,https://gitcoin.co/grants/3930/open-senolytics,2021/12/01 00:00:00,https://github.com/tim-peterson/clean-css; https://github.com/tim-peterson/co-fitness-python; https://github.com/tim-peterson/lab.timrpeterson; https://github.com/tim-peterson/omniphenotype; https://github.com/tim-peterson/R-graphing-statistics; https://github.com/tim-peterson/timrpeterson.com; https://github.com/tim-peterson/videojs-playlist
2979,19640.93,https://github.com/Lighthouse-Web3,http://lighthouse.storage,dApp Tech,https://gitcoin.co/grants/2979/lighthouse,2021/06/16 00:00:00,https://github.com/lighthouse-web3/lighthouse; https://github.com/lighthouse-web3/lighthouse-website; https://github.com/lighthouse-web3/contracts; https://github.com/lighthouse-web3/lighthouse-package; https://github.com/lighthouse-web3/gitbook
358,18302.0,https://github.com/skywinder/web3swift,https://github.com/skywinder/web3swift,Infra Tech,https://gitcoin.co/grants/358/web3swift-elegant-web3-functionality-in-swift,2020/01/06 00:00:00,https://github.com/skywinder/web3swift
198,17759.21,https://github.com/tornadocash,https://tornado.cash,dApp Tech,https://gitcoin.co/grants/198/tornadocash,2020/01/06 00:00:00,https://github.com/tornadocash/tornado-core; https://github.com/tornadocash/tornado-relayer; https://github.com/tornadocash/websnark; https://github.com/tornadocash/snarkjs; https://github.com/tornadocash/ip-echo; https://github.com/tornadocash/relayers-contest; https://github.com/tornadocash/circomlib; https://github.com/tornadocash/phase2-bn254; https://github.com/tornadocash/trusted-setup-server; https://github.com/tornadocash/tornado-nova; https://github.com/tornadocash/ui-minified; https://github.com/tornadocash/phase2-wasm; https://github.com/tornadocash/tornado-cli; https://github.com/tornadocash/tornado-onion
308,17626.65,https://github.com/cadCAD-org,https://cadcad.org/,Infra Tech,https://gitcoin.co/grants/308/cadcad-computer-aided-design-for-complex-systems,2020/01/06 00:00:00,https://github.com/cadCAD-org/cadCAD; https://github.com/cadCAD-org/DynamicGamesSeminar; https://github.com/cadCAD-org/SourceCred; https://github.com/cadCAD-org/governance; https://github.com/cadCAD-org/demos
1996,17156.44,https://github.com/sammdec/nfte,https://nfte.app,NFTs,https://gitcoin.co/grants/1996/nfte,2021/03/10 00:00:00,https://github.com/sammdec/nfte
246,16917.57,https://github.com/CryptoManiacsZone/1inchProtocol,https://github.com/CryptoManiacsZone/1inchProtocol,dApp Tech,https://gitcoin.co/grants/246/1inchexchange-on-chain-defi-aggregation-protocol,2020/01/06 00:00:00,https://github.com/CryptoManiacsZone/1inchProtocol
519,16735.72,https://github.com/rtoken-project,https://rdai.money,dApp Tech,https://gitcoin.co/grants/519/rdai,2019/09/15 00:00:00,https://github.com/rtoken-project/rdai-app; https://github.com/rtoken-project/rtoken-monorepo; https://github.com/rtoken-project/redeem.money; https://github.com/rtoken-project/rdao; https://github.com/rtoken-project/rtoken-analytics; https://github.com/rtoken-project/rtoken-explorer; https://github.com/rtoken-project/rtoken-api; https://github.com/rtoken-project/example-dapp-high-priests
1090,16267.49,https://github.com/TokenizedTweets/chrome-extension,https://tokenizedtweets.com,NFTs,https://gitcoin.co/grants/1090/tokenized-tweets,2021/03/10 00:00:00,https://github.com/TokenizedTweets/chrome-extension
936,16226.75,https://github.com/ethereum-push-notification-service,,dApp Tech,https://gitcoin.co/grants/936/ethereum-push-notification-service-epns,2020/06/16 00:00:00,https://github.com/ethereum-push-notification-service/epns-docs; https://github.com/ethereum-push-notification-service/epns-frontend; https://github.com/ethereum-push-notification-service/epns-mobile-app; https://github.com/ethereum-push-notification-service/epns-push-notification-server; https://github.com/ethereum-push-notification-service/epns-js-library; https://github.com/ethereum-push-notification-service/epns-dapp; https://github.com/ethereum-push-notification-service/epns-whitepaper; https://github.com/ethereum-push-notification-service/epns-dapp-staging; https://github.com/ethereum-push-notification-service/epns-showrunners-archive; https://github.com/ethereum-push-notification-service/epns-social; https://github.com/ethereum-push-notification-service/epns-smart-contracts-genesis; https://github.com/ethereum-push-notification-service/epns-protocol; https://github.com/ethereum-push-notification-service/epns-multisig; https://github.com/ethereum-push-notification-service/epns-mobile-app-staging; https://github.com/ethereum-push-notification-service/epns-showrunners-staging-archive; https://github.com/ethereum-push-notification-service/epns-subgraph; https://github.com/ethereum-push-notification-service/epns-subgraph-staging
1155,16167.16,https://github.com/CommonsBuild,https://tecommons.org/,dApp Tech,https://gitcoin.co/grants/1155/token-engineering-commons,2020/09/14 00:00:00,https://github.com/CommonsBuild/tec-template; https://github.com/CommonsBuild/tec-branding-assets; https://github.com/CommonsBuild/coordination; https://github.com/CommonsBuild/tec-interface; https://github.com/CommonsBuild/praise-quantification; https://github.com/CommonsBuild/tec-cultural-tribute-exploration; https://github.com/CommonsBuild/tec-sourcecred; https://github.com/CommonsBuild/token-manager-app; https://github.com/CommonsBuild/tec-lab; https://github.com/CommonsBuild/marketplace-app; https://github.com/CommonsBuild/Token-Log-Hatch-Params; https://github.com/CommonsBuild/graviton-training; https://github.com/CommonsBuild/tec-info; https://github.com/CommonsBuild/content-distribution; https://github.com/CommonsBuild/tec-web; https://github.com/CommonsBuild/tec-sourcecred-dashboard; https://github.com/CommonsBuild/TokenLog-SoftGov
596,15891.16,https://github.com/ethereum-ts/typechain,,Infra Tech,https://gitcoin.co/grants/596/typechain,2020/03/23 00:00:00,https://github.com/ethereum-ts/typechain
2265,14103.7,https://github.com/DeFiGeek-Community,https://defigeek.xyz/,dApp Tech,https://gitcoin.co/grants/2265/defigeek-community-japan,2021/03/10 00:00:00,https://github.com/DeFiGeek-Community/fundraiser-contract; https://github.com/DeFiGeek-Community/ibco-interface; https://github.com/DeFiGeek-Community/TXJP_IBCO; https://github.com/DeFiGeek-Community/yamato-interface; https://github.com/DeFiGeek-Community/discord-bot; https://github.com/DeFiGeek-Community/defigeek-docs; https://github.com/DeFiGeek-Community/Waffle; https://github.com/DeFiGeek-Community/landing-page
3364,13930.15,https://github.com/blockscout/blockscout,https://docs.blockscout.com/,Infra Tech,https://gitcoin.co/grants/3364/blockscout,2021/09/08 00:00:00,https://github.com/blockscout/blockscout
2229,13586.98,https://github.com/depayfi,https://depay.fi,dApp Tech,https://gitcoin.co/grants/2229/depay-decentralized-payments,2021/03/10 00:00:00,https://github.com/DePayFi/depay-ethereum-token; https://github.com/DePayFi/widgets; https://github.com/DePayFi/depay-evm-router; https://github.com/DePayFi/depay-ethereum-staking; https://github.com/DePayFi/react-dialog-stack; https://github.com/DePayFi/react-dialog; https://github.com/DePayFi/public-documentation; https://github.com/DePayFi/buttons; https://github.com/DePayFi/react-shadow-dom; https://github.com/DePayFi/depay-claimable-nft-airdrops; https://github.com/DePayFi/depay-opensea; https://github.com/DePayFi/dhc; https://github.com/DePayFi/dhs; https://github.com/DePayFi/digest-sha3-ruby; https://github.com/DePayFi/assets; https://github.com/DePayFi/depay-bsc-token; https://github.com/DePayFi/pancake-subgraph; https://github.com/DePayFi/rumoji; https://github.com/DePayFi/web3-mock; https://github.com/DePayFi/web3-wallets; https://github.com/DePayFi/web3-client; https://github.com/DePayFi/ethers.js; https://github.com/DePayFi/web3-blockchains; https://github.com/DePayFi/web3-exchanges; https://github.com/DePayFi/depay-web3-transaction; https://github.com/DePayFi/web3-tokens; https://github.com/DePayFi/web3-constants; https://github.com/DePayFi/local-currency; https://github.com/DePayFi/web3-payments; https://github.com/DePayFi/react-token-image; https://github.com/DePayFi/web3-assets; https://github.com/DePayFi/depay-evm-launchpad
213,12945.62,https://github.com/metafam,https://metagame.wtf/,dApp Tech,https://gitcoin.co/grants/213/metagame,2020/01/06 00:00:00,https://github.com/MetaFam/mimis; https://github.com/MetaFam/MetaGameWebsite; https://github.com/MetaFam/Manifesto; https://github.com/MetaFam/interspace.chat; https://github.com/MetaFam/metagame-web; https://github.com/MetaFam/TheSource; https://github.com/MetaFam/assets; https://github.com/MetaFam/metagame-wiki; https://github.com/MetaFam/TheGame; https://github.com/MetaFam/metagame-spec; https://github.com/MetaFam/node-red-node-discord; https://github.com/MetaFam/bot; https://github.com/MetaFam/Fork-The-World
159,12724.77,https://github.com/dimensiondev/maskbook,https://mask.io,dApp Tech,https://gitcoin.co/grants/159/mask-network-the-portal-to-the-new-open-internet,2020/03/23 00:00:00,https://github.com/dimensiondev/maskbook
3595,11942.64,https://github.com/novifinancial/winterfell,https://www.zkhack.dev/mini.html,Community,https://gitcoin.co/grants/3595/zk-hack-zk-focused-virtual-event,2021/09/08 00:00:00,https://github.com/novifinancial/winterfell
3525,11824.34,https://github.com/0xflash/flashnft,https://flashnft.io,NFTs,https://gitcoin.co/grants/3525/flashnft,2021/09/08 00:00:00,https://github.com/0xflash/flashnft
233,11494.42,https://github.com/blockchain-etl/ethereum-etl,https://github.com/blockchain-etl/ethereum-etl,Infra Tech,https://gitcoin.co/grants/233/ethereumetl,2020/01/06 00:00:00,https://github.com/blockchain-etl/ethereum-etl
1112,11381.72,https://github.com/Good-Ghosting,,dApp Tech,https://gitcoin.co/grants/1112/goodghosting-a-defi-savings-game,2020/09/14 00:00:00,https://github.com/Good-Ghosting/goodghosting-protocol-v1; https://github.com/Good-Ghosting/goodghosting-subgraph-v1
36,11166.36,https://github.com/MolochVentures,https://github.com/MolochVentures,Community,https://gitcoin.co/grants/36/molochdao,2019/02/01 00:00:00,https://github.com/MolochVentures/moloch; https://github.com/MolochVentures/LearnChannels; https://github.com/MolochVentures/moloch-frontend; https://github.com/MolochVentures/moloch-backend; https://github.com/MolochVentures/moloch-monorepo; https://github.com/MolochVentures/Whitepaper
2239,11158.76,https://github.com/InsideTheSim/RatioGang.com,https://ratiogang.com,Community,https://gitcoin.co/grants/2239/ratiogangcom,2021/03/10 00:00:00,https://github.com/InsideTheSim/RatioGang.com
274,11077.31,https://github.com/abridged,https://www.abridged.io/,Infra Tech,https://gitcoin.co/grants/274/abridged,2019/09/15 00:00:00,https://github.com/abridged/eth-sdk; https://github.com/abridged/Hackathons; https://github.com/abridged/consumable-token; https://github.com/abridged/web-wallet-client-sdk; https://github.com/abridged/possum-services
3414,10878.89,https://github.com/rebase-network/Dapp-Learning,https://github.com/rebase-network/Dapp-Learning,dApp Tech,https://gitcoin.co/grants/3414/dapp-learning-developer-group,2021/09/08 00:00:00,https://github.com/rebase-network/Dapp-Learning
231,10873.02,https://github.com/BuidlHonduras,https://buidlhonduras.com/,Community,https://gitcoin.co/grants/231/buidl-honduras,2020/01/06 00:00:00,https://github.com/BuidlHonduras/HackathonMunon; https://github.com/BuidlHonduras/munon-site; https://github.com/BuidlHonduras/MunonExplorer; https://github.com/BuidlHonduras/moloch; https://github.com/BuidlHonduras/MunonRatingExplorer; https://github.com/BuidlHonduras/AngularMaterialDapp; https://github.com/BuidlHonduras/website; https://github.com/BuidlHonduras/paper-wallet; https://github.com/BuidlHonduras/burner-wallet; https://github.com/BuidlHonduras/fuse-wallet
22,10721.62,https://github.com/ethereum,https://github.com/ethereum/,Infra Tech,https://gitcoin.co/grants/22/fuzz-geth-and-parity-for-evm-consensus-bugs,2019/09/15 00:00:00,https://github.com/ethereum/pyethereum; https://github.com/ethereum/go-ethereum; https://github.com/ethereum/aleth; https://github.com/ethereum/tests; https://github.com/ethereum/branding; https://github.com/ethereum/www; https://github.com/ethereum/wiki; https://github.com/ethereum/economic-modeling; https://github.com/ethereum/news; https://github.com/ethereum/homebrew-ethereum; https://github.com/ethereum/yellowpaper; https://github.com/ethereum/tryethereum; https://github.com/ethereum/ethereumj; https://github.com/ethereum/go-build; https://github.com/ethereum/pyethsaletool; https://github.com/ethereum/ethereum-dockers; https://github.com/ethereum/ethereum-buildbot; https://github.com/ethereum/serpent; https://github.com/ethereum/mining; https://github.com/ethereum/dapp-bin; https://github.com/ethereum/foundation-archived; https://github.com/ethereum/node-ethereum; https://github.com/ethereum/ethereum-ppa; https://github.com/ethereum/serpent-go; https://github.com/ethereum/ethdev-site; https://github.com/ethereum/system-testing; https://github.com/ethereum/evmjit; https://github.com/ethereum/emacs-solidity; https://github.com/ethereum/ethereum.org; https://github.com/ethereum/devp2p; https://github.com/ethereum/dapp-styles; https://github.com/ethereum/meteor-dapp-whisper-chat-client; https://github.com/ethereum/meteor-dapp-wallet; https://github.com/ethereum/cpp-ethash; https://github.com/ethereum/ethash; https://github.com/ethereum/meteor-package-elements; https://github.com/ethereum/meteor-dapp-catalog; https://github.com/ethereum/meteor-package-tools; https://github.com/ethereum/profiling; https://github.com/ethereum/rpc-tests; https://github.com/ethereum/natspec.js; https://github.com/ethereum/common; https://github.com/ethereum/pyrlp; https://github.com/ethereum/ethereum-org; https://github.com/ethereum/pyethapp; https://github.com/ethereum/pydevp2p; https://github.com/ethereum/ecp; https://github.com/ethereum/cpp-dependencies; https://github.com/ethereum/frontier-guide; https://github.com/ethereum/gethkey; https://github.com/ethereum/gav; https://github.com/ethereum/vim-solidity; https://github.com/ethereum/mist; https://github.com/ethereum/btcrelay; https://github.com/ethereum/meteor-package-accounts; https://github.com/ethereum/meteor-package-blocks; https://github.com/ethereum/genesis_block_generator; https://github.com/ethereum/solidity.js; https://github.com/ethereum/guide; https://github.com/ethereum/alethzero; https://github.com/ethereum/mix; https://github.com/ethereum/solidity; https://github.com/ethereum/cpp-ethereum-cmake; https://github.com/ethereum/webthree; https://github.com/ethereum/libwhisper; https://github.com/ethereum/libethereum; https://github.com/ethereum/populus; https://github.com/ethereum/devcommon; https://github.com/ethereum/ethbot; https://github.com/ethereum/libweb3core; https://github.com/ethereum/webthree-umbrella; https://github.com/ethereum/webthree-helpers; https://github.com/ethereum/research; https://github.com/ethereum/ethereum-docs; https://github.com/ethereum/blockies; https://github.com/ethereum/EIPs; https://github.com/ethereum/homestead-guide; https://github.com/ethereum/diary; https://github.com/ethereum/bench; https://github.com/ethereum/eth-abi; https://github.com/ethereum/ethereum-console; https://github.com/ethereum/solc-bin; https://github.com/ethereum/solc-js; https://github.com/ethereum/remix; https://github.com/ethereum/web3.py; https://github.com/ethereum/leveldb; https://github.com/ethereum/jenkins-docker; https://github.com/ethereum/cpp-dependencies-win64; https://github.com/ethereum/cryptopp; https://github.com/ethereum/remix-ide; https://github.com/ethereum/test-tools; https://github.com/ethereum/py-geth; https://github.com/ethereum/hive; https://github.com/ethereum/stake-voice; https://github.com/ethereum/documentation; https://github.com/ethereum/py-solc; https://github.com/ethereum/interfaces; https://github.com/ethereum/meteor-ethereum-networkinfo; https://github.com/ethereum/evmc; https://github.com/ethereum/swarm-dapps; https://github.com/ethereum/oyente; https://github.com/ethereum/ethereum-client-binaries; https://github.com/ethereum/pm; https://github.com/ethereum/solidity-examples; https://github.com/ethereum/statesweep; https://github.com/ethereum/ens-registrar-dapp; https://github.com/ethereum/py-evm; https://github.com/ethereum/remix-live; https://github.com/ethereum/scavenger_hunt; https://github.com/ethereum/eth-utils; https://github.com/ethereum/cbc-casper; https://github.com/ethereum/simplecasper; https://github.com/ethereum/libsnark; https://github.com/ethereum/ethendance; https://github.com/ethereum/solidity-test-bytecode; https://github.com/ethereum/ropsten; https://github.com/ethereum/py-trie; https://github.com/ethereum/eth-bloom; https://github.com/ethereum/casper; https://github.com/ethereum/remixd; https://github.com/ethereum/evmlab; https://github.com/ethereum/go-casper; https://github.com/ethereum/py_pairing; https://github.com/ethereum/eth-tester; https://github.com/ethereum/sharding; https://github.com/ethereum/moon-lang; https://github.com/ethereum/py_ecc; https://github.com/ethereum/hunter-cache; https://github.com/ethereum/pyeth_keys; https://github.com/ethereum/moon-tool; https://github.com/ethereum/moon-browser; https://github.com/ethereum/benchmarking; https://github.com/ethereum/snake-charmers-tactical-manual; https://github.com/ethereum/eth-keys; https://github.com/ethereum/eth-keyfile; https://github.com/ethereum/langlab; https://github.com/ethereum/dopple; https://github.com/ethereum/ethereum-org-website; https://github.com/ethereum/plasma; https://github.com/ethereum/remix-tests; https://github.com/ethereum/eth-account; https://github.com/ethereum/eth-rlp; https://github.com/ethereum/ethereum-python-project-template; https://github.com/ethereum/hexbytes; https://github.com/ethereum/docker-pyeth-dev; https://github.com/ethereum/testeth; https://github.com/ethereum/eth-hash; https://github.com/ethereum/remix-live-alpha; https://github.com/ethereum/retesteth; https://github.com/ethereum/browser-solidity; https://github.com/ethereum/cable; https://github.com/ethereum/trinity; https://github.com/ethereum/eth-typing; https://github.com/ethereum/remix-plugin; https://github.com/ethereum/eip_validator; https://github.com/ethereum/eth-typeshed; https://github.com/ethereum/beacon_chain; https://github.com/ethereum/eth-wiki; https://github.com/ethereum/grid-ui; https://github.com/ethereum/play; https://github.com/ethereum/pytest-asyncio-network-simulator; https://github.com/ethereum/asyncio-cancel-token; https://github.com/ethereum/eth2.0-pm; https://github.com/ethereum/fuzzertests; https://github.com/ethereum/clef-ui; https://github.com/ethereum/lahja; https://github.com/ethereum/pytest-ethereum; https://github.com/ethereum/twig; https://github.com/ethereum/consensus-specs; https://github.com/ethereum/eth2.0-tests; https://github.com/ethereum/whisper; https://github.com/ethereum/evmdasm; https://github.com/ethereum/remix-workshops; https://github.com/ethereum/py-snappy; https://github.com/ethereum/evmcodegen; https://github.com/ethereum/testng; https://github.com/ethereum/grid; https://github.com/ethereum/py-ssz; https://github.com/ethereum/ethereum-react-components; https://github.com/ethereum/snake-charmers-blog; https://github.com/ethereum/grants-advisors; https://github.com/ethereum/evmone; https://github.com/ethereum/ethsim; https://github.com/ethereum/py-wasm; https://github.com/ethereum/trinity-web; https://github.com/ethereum/eth-wiki-test; https://github.com/ethereum/deposit_contract; https://github.com/ethereum/eth2.0-test-generators; https://github.com/ethereum/mantis-apache2; https://github.com/ethereum/UniversalLoginSDK; https://github.com/ethereum/solidity-fuzzing-corpus; https://github.com/ethereum/bimini; https://github.com/ethereum/eth-netstats; https://github.com/ethereum/eth-net-intelligence-api; https://github.com/ethereum/sourcify; https://github.com/ethereum/consensus-spec-tests; https://github.com/ethereum/eth2-client-tests; https://github.com/ethereum/ethereum-foundation-website; https://github.com/ethereum/beacon-metrics; https://github.com/ethereum/remix-website; https://github.com/ethereum/py-hdwallet; https://github.com/ethereum/fe; https://github.com/ethereum/beacon-APIs; https://github.com/ethereum/remix-plugins-directory; https://github.com/ethereum/Yul-K; https://github.com/ethereum/trio-run-in-process; https://github.com/ethereum/act; https://github.com/ethereum/blake2b-py; https://github.com/ethereum/remix-desktop; https://github.com/ethereum/cpp-build-env; https://github.com/ethereum/js-ethereum-cryptography; https://github.com/ethereum/asyncio-run-in-process; https://github.com/ethereum/js-team-organization; https://github.com/ethereum/esp-website; https://github.com/ethereum/async-service; https://github.com/ethereum/aio-run-in-process; https://github.com/ethereum/eth2.0-onboarding; https://github.com/ethereum/solidity-blog; https://github.com/ethereum/rig; https://github.com/ethereum/portal-network-specs; https://github.com/ethereum/staking-launchpad; https://github.com/ethereum/awesome-remix; https://github.com/ethereum/discv4-dns-lists; https://github.com/ethereum/staking-deposit-cli; https://github.com/ethereum/solidity-summit; https://github.com/ethereum/remix-project
2758,10634.86,https://github.com/gasolin/ethhole,,Infra Tech,https://gitcoin.co/grants/2758/ethholelink,2021/06/16 00:00:00,https://github.com/gasolin/ethhole
296,10458.4,https://github.com/defisaver/defisaver-v3-contracts,,dApp Tech,https://gitcoin.co/grants/296/defi-saver,2020/01/06 00:00:00,https://github.com/defisaver/defisaver-v3-contracts
959,10109.87,https://github.com/0confirmation/0confirmation,https://0confirmation.com/,Infra Tech,https://gitcoin.co/grants/959/0confirmation,2020/06/16 00:00:00,https://github.com/0confirmation/0confirmation
145,9369.37,https://github.com/dmihal/burner-wallet-2,https://github.com/dmihal/burner-wallet-2,Infra Tech,https://gitcoin.co/grants/145/burner-wallet-2-burner-factory,2020/01/06 00:00:00,https://github.com/dmihal/burner-wallet-2
2841,9351.58,https://github.com/ZunamiLab/ZunamiProtocol,https://www.zunami.io/,dApp Tech,https://gitcoin.co/grants/2841/zunami-protocol,2021/06/16 00:00:00,https://github.com/ZunamiLab/ZunamiProtocol
1534,9304.12,https://github.com/prettier-solidity/prettier-plugin-solidity,https://github.com/prettier-solidity/prettier-plugin-solidity,dApp Tech,https://gitcoin.co/grants/1534/prettier-solidity,2020/12/01 00:00:00,https://github.com/prettier-solidity/prettier-plugin-solidity
65,9243.78,https://github.com/urllib3/urllib3,,Infra Tech,https://gitcoin.co/grants/65/urllib3-python-http-library,2019/03/26 00:00:00,https://github.com/urllib3/urllib3
259,8670.15,https://github.com/rkalis,https://kalis.me,dApp Tech,https://gitcoin.co/grants/259/rosco-kalis-revokecash-truffle-plugin-verify-truf,2020/01/06 00:00:00,https://github.com/rkalis/AppiePy; https://github.com/rkalis/awesome-truffle-plugins; https://github.com/rkalis/ayah.today; https://github.com/rkalis/bitcoin-abc-benchin; https://github.com/rkalis/blockchain-audit-trail; https://github.com/rkalis/dotfiles; https://github.com/rkalis/ethroulette; https://github.com/rkalis/ionic-soundboard; https://github.com/rkalis/kindofcabrio.nl; https://github.com/rkalis/liquidefi; https://github.com/rkalis/minesweeper; https://github.com/rkalis/radical.domains; https://github.com/rkalis/revoke.cash; https://github.com/rkalis/roscasper; https://github.com/rkalis/thesis-evaluation; https://github.com/rkalis/throwback-tetris; https://github.com/rkalis/truffle-assertions; https://github.com/rkalis/truffle-plugin-verify; https://github.com/rkalis/truffle-plugin-workshop; https://github.com/rkalis/trufflesuite.com
1625,8334.73,https://github.com/PrimitivesLane,https://www.primitiveslane.org/,Community,https://gitcoin.co/grants/1625/primitives-lane,2020/12/01 00:00:00,https://github.com/PrimitivesLane/Publications; https://github.com/PrimitivesLane/Events
2271,8168.99,https://github.com/kotalco,https://kotal.co,Infra Tech,https://gitcoin.co/grants/2271/kotal-open-source-alternative-to-infura-alchemyap,2021/03/10 00:00:00,https://github.com/kotalco/kotal; https://github.com/kotalco/kotal-dashboard; https://github.com/kotalco/api; https://github.com/kotalco/website; https://github.com/kotalco/api-documentation; https://github.com/kotalco/docs; https://github.com/kotalco/Grants-Program
2631,8023.77,https://github.com/uniswap-python,https://uniswap-python.com,dApp Tech,https://gitcoin.co/grants/2631/uniswap-python,2021/06/16 00:00:00,https://github.com/uniswap-python/uniswap-python
1805,7986.16,https://github.com/pepem00n,https://pepemon.world,dApp Tech,https://gitcoin.co/grants/1805/pepemon-degen-battleground,2020/12/01 00:00:00,https://github.com/pepem00n/assets; https://github.com/pepem00n/contracts; https://github.com/pepem00n/nft20-assets; https://github.com/pepem00n/pepemon-frontend; https://github.com/pepem00n/pepemon-one; https://github.com/pepem00n/snapshot-spaces
1175,7810.18,https://github.com/wslyvh/useWeb3,http://ethgas.watch/,Infra Tech,https://gitcoin.co/grants/1175/eth-gaswatch,2020/09/14 00:00:00,https://github.com/wslyvh/useWeb3
2788,7666.46,https://github.com/playsnook,https://playsnook.com/,NFTs,https://gitcoin.co/grants/2788/snook,2021/06/16 00:00:00,https://github.com/playsnook/onchain; https://github.com/playsnook/testbridge
899,7406.39,https://github.com/1hive/gardens,,dApp Tech,https://gitcoin.co/grants/899/1hive-gardens,2020/06/16 00:00:00,https://github.com/1hive/gardens
1599,7402.53,https://github.com/givestation,https://www.givestation.org/,dApp Tech,https://gitcoin.co/grants/1599/givestation-formerly-reapit-wallet,2021/09/08 00:00:00,https://github.com/givestation/givestation
1005,7358.31,https://github.com/yieldfarming/yieldfarming,https://yieldfarming.info/,dApp Tech,https://gitcoin.co/grants/1005/yieldfarminginfo,2020/09/14 00:00:00,https://github.com/yieldfarming/yieldfarming
